StockCode,num_price_level,price_mean,price_min,price_max,price_std,price_mode,quantity_monthly,quantity_quarterly,quantity_yearly
23413,3,6.281525423728814,4.15,10.79,2.5442083068855124,4.95,40.25,80.5,161.0
23414,3,10.071846153846153,8.49,20.79,1.3738846525314772,9.95,45.666666666666664,68.5,137.0
23415,3,1.4558333333333333,0.39,3.29,0.6432227149229944,1.65,80.75,161.5,323.0
23416,3,1.7564,0.39,3.29,1.111631233818122,1.65,33.0,66.0,132.0
23417,3,1.5964285714285713,0.39,3.29,1.0601474889904225,1.65,36.5,73.0,146.0
23418,3,2.562025316455696,1.79,4.13,0.8897152810883616,2.08,139.25,278.5,557.0
23419,3,2.6657471264367816,1.79,4.13,0.9357059667660813,2.08,118.0,236.0,472.0
23420,2,2.33625,2.08,4.13,0.6888220426580531,2.08,41.0,82.0,164.0
23421,2,2.5148484848484847,2.08,4.13,0.8510549380479249,2.08,40.0,80.0,160.0
23422,2,2.777872340425532,2.08,4.13,0.9818990831219405,2.08,53.25,106.5,213.0
23423,2,4.502753623188406,3.75,7.46,1.502935249728472,3.75,53.5,107.0,214.0
23424,3,6.1776470588235295,4.15,10.79,2.4129503180697203,4.95,115.25,230.5,461.0
23425,3,3.067966101694916,0.79,4.96,1.487414766797165,2.49,67.0,134.0,268.0
23426,5,3.3323444976076555,1.6,5.79,1.097845685869192,2.89,317.25,634.5,1269.0
23427,3,12.941538461538462,10.4,24.96,2.872596031042249,12.5,58.75,117.5,235.0
23428,3,9.863529411764706,7.05,16.63,3.5021749799257353,8.15,37.5,75.0,75.0
23429,2,8.887391304347826,8.15,16.63,2.443122475609857,8.15,23.5,47.0,47.0
23430,2,8.621111111111112,8.15,16.63,1.998755168153974,8.15,18.0,36.0,36.0
23431,3,1.3431168831168832,0.72,10.79,2.2259517537095874,0.83,286.6,716.5,1433.0
23432,3,1.3654054054054052,0.72,10.79,2.2683584005608632,0.83,255.2,638.0,1276.0
23433,3,1.4783695652173912,0.72,10.79,2.473033585430643,0.83,242.2,605.5,1211.0
23434,3,0.8797512437810946,0.79,2.08,0.3037473256029511,0.79,521.25,1042.5,2085.0
23435,4,0.8976767676767677,0.79,4.13,0.4134297272242415,0.83,206.0,412.0,824.0
23436,3,1.440948275862069,1.04,2.46,0.4545881622978642,1.25,392.8,982.0,1964.0
23437,3,1.4225757575757576,1.04,2.46,0.42740763246965413,1.25,387.4,968.5,1937.0
23438,3,1.370183486238532,1.04,2.46,0.36735788799605046,1.25,361.8,904.5,1809.0
23439,4,2.2266262135922332,1.85,4.95,0.5152256266127246,2.1,797.2,1993.0,3986.0
23440,2,2.022,1.79,2.08,0.12969194269498785,2.08,82.0,164.0,164.0
23441,1,0.42,0.42,0.42,0.0,0.42,11.0,22.0,22.0
23442,1,2.08,2.08,2.08,0.0,2.08,20.0,40.0,40.0
23445,3,0.8656310679611651,0.72,1.63,0.17448900129904596,0.83,529.6,1324.0,2648.0
23446,2,1.5833333333333333,1.45,1.65,0.11547005383792512,1.65,78.5,157.0,157.0
23447,2,1.5999999999999999,1.45,1.65,0.09999999999999996,1.65,79.0,158.0,158.0
23448,1,1.6499999999999997,1.65,1.65,0.0,1.65,12.5,25.0,25.0
23449,1,1.25,1.25,1.25,0.0,1.25,12.0,12.0,12.0
23451,3,2.273396226415094,1.65,4.13,0.7913740324374154,1.95,92.33333333333333,277.0,277.0
23452,3,2.0704545454545453,1.65,4.13,0.509396553271465,1.95,172.33333333333334,517.0,517.0
23453,3,1.9883673469387753,1.65,4.13,0.3152469067967171,1.95,105.33333333333333,316.0,316.0
23454,3,4.5125,3.75,8.29,1.1946794929641547,4.15,57.333333333333336,172.0,172.0
23455,2,2.867777777777778,2.49,2.89,0.09292427365828933,2.89,69.0,207.0,207.0
23456,2,4.117567567567568,3.75,4.15,0.11068989227681232,4.15,52.0,156.0,156.0
23457,3,5.109354838709678,4.5,10.79,1.0602419078803698,4.95,37.333333333333336,112.0,112.0
23458,1,14.95,14.95,14.95,0.0,14.95,15.333333333333334,46.0,46.0
23459,1,12.5,12.5,12.5,0.0,12.5,10.0,30.0,30.0
23460,2,9.905106382978722,7.84,9.95,0.30777513206055745,9.95,34.333333333333336,103.0,103.0
23461,4,4.547524752475248,3.3,8.29,1.2502714952686025,4.15,210.75,421.5,843.0
23462,3,20.490689655172414,16.95,41.63,4.101965238062981,19.95,20.666666666666668,62.0,62.0
23463,2,11.206249999999999,9.95,20.0,3.553211575462402,9.95,4.333333333333333,13.0,13.0
23464,2,6.2125,4.95,10.0,2.3376957519256925,4.95,6.0,18.0,18.0
23465,2,8.77375,8.25,16.63,2.0949999999999998,8.25,9.666666666666666,29.0,29.0
23466,3,10.018928571428571,7.5,16.63,3.5187006643190557,8.25,13.5,27.0,54.0
23467,2,4.366363636363636,3.29,6.25,1.4933939381641588,3.29,10.666666666666666,32.0,32.0
23468,1,8.25,8.25,8.25,0.0,8.25,9.5,19.0,19.0
23469,3,4.6302702702702705,3.29,8.29,1.3782398671613012,4.15,82.0,164.0,328.0
23470,3,6.743260869565217,5.39,12.46,1.7846310350319576,6.25,73.33333333333333,220.0,220.0
23471,3,10.162592592592592,8.25,20.79,2.1922531307250512,9.95,16.25,32.5,65.0
23472,3,16.09060606060606,12.5,29.13,4.2289544654928735,14.95,19.333333333333332,58.0,58.0
23473,3,0.9533333333333333,0.72,1.63,0.29517226608654584,0.83,226.0,678.0,678.0
23474,2,1.0405263157894737,0.83,1.63,0.3570066799921714,0.83,104.0,312.0,312.0
23475,2,0.959032258064516,0.83,1.63,0.29910260044238635,0.83,95.33333333333333,286.0,286.0
23476,2,1.4700000000000002,1.25,2.46,0.47767293054079224,1.25,102.5,205.0,205.0
23477,2,1.7153846153846155,1.25,2.46,0.6127073170856183,1.25,46.0,92.0,92.0
23478,3,1.5130769230769232,1.04,2.46,0.5428840363494555,1.25,95.0,285.0,285.0
23479,4,8.26659090909091,6.65,14.96,1.849451135653832,7.85,37.666666666666664,113.0,113.0
23480,3,4.4205,3.29,7.46,1.461122738695914,3.75,592.6666666666666,1778.0,1778.0
23481,3,1.28125,1.04,2.46,0.21827402132891757,1.25,76.0,228.0,228.0
23482,3,1.765897435897436,1.45,3.29,0.4479468832980204,1.65,139.33333333333334,418.0,418.0
23483,3,2.3611688311688313,1.04,15.79,3.92989686955415,1.25,439.3333333333333,1318.0,1318.0
23484,3,3.673333333333334,2.49,5.79,1.3344875956175624,2.89,46.25,92.5,185.0
23485,4,24.554374999999997,20.5,49.96,4.126460650484868,25.0,81.33333333333333,244.0,244.0
23486,4,17.673,13.35,33.29,4.52751822368754,16.65,87.33333333333333,262.0,262.0
23487,3,10.3156,8.25,20.79,2.1857984670997257,9.95,23.666666666666668,71.0,71.0
23489,4,3.221454545454545,2.49,5.79,0.9299319766267818,2.89,304.3333333333333,913.0,913.0
23490,3,3.9592156862745096,3.29,7.46,0.8818473928667929,3.75,179.66666666666666,539.0,539.0
23491,2,8.4595,8.25,16.63,1.3165815920813995,8.25,75.66666666666667,227.0,227.0
23492,2,8.549285714285714,8.25,16.63,1.5836711419086618,8.25,25.333333333333332,76.0,76.0
23493,5,2.154168618266979,1.65,4.95,0.5006985258163429,1.95,989.5,1979.0,3958.0
23494,4,6.769124423963134,4.95,14.95,2.2349321947214773,5.95,186.0,372.0,744.0
23495,2,1.7221951219512195,1.25,2.46,0.5975764059730018,1.25,75.0,225.0,225.0
23496,2,1.562258064516129,1.25,2.46,0.5382112947992288,1.25,37.333333333333336,112.0,112.0
23497,4,1.6227860696517413,1.25,3.29,0.557297226805387,1.45,848.6666666666666,2546.0,2546.0
23498,4,1.657941176470588,1.25,3.29,0.6001787493397267,1.45,820.0,1640.0,1640.0
23499,3,0.4831858407079646,0.42,1.0,0.15162374417525906,0.42,437.3333333333333,1312.0,1312.0
23500,3,1.3861764705882351,1.04,2.46,0.39564471540388835,1.25,542.0,1626.0,1626.0
23501,3,1.4955263157894738,1.04,2.46,0.5020896018918329,1.25,607.0,1821.0,1821.0
23502,4,1.3016842105263158,1.04,2.95,0.2751543189123613,1.25,178.5,357.0,714.0
23503,5,1.279127906976744,1.04,2.95,0.20469089525637021,1.25,910.25,1820.5,3641.0
23504,4,1.3483410138248846,1.04,2.95,0.34484969058579057,1.25,481.75,963.5,1927.0
23505,4,1.3546153846153848,1.04,2.95,0.3758749298167164,1.25,300.0,600.0,1200.0
23506,3,0.46264900662251657,0.36,0.83,0.12707321766999774,0.42,680.75,1361.5,2723.0
23507,3,0.4734645669291338,0.36,0.83,0.1410132153705331,0.42,720.5,1441.0,2882.0
23508,4,0.4662015503875969,0.36,1.0,0.13755222757221172,0.42,656.25,1312.5,2625.0
23509,3,0.4865151515151515,0.36,0.83,0.1551326224110536,0.42,265.5,531.0,1062.0
23510,4,0.4972,0.36,1.0,0.16716613331961785,0.42,630.25,1260.5,2521.0
23511,4,2.3284000000000002,1.79,4.95,0.6996560771283462,2.08,141.5,283.0,566.0
23512,3,2.3164912280701753,1.79,4.13,0.6876707352361671,2.08,125.0,250.0,500.0
23513,3,2.3028169014084505,1.79,4.13,0.6575195447363231,2.08,140.0,280.0,560.0
23514,3,2.3456,1.79,4.13,0.7061740081097077,2.08,118.0,236.0,472.0
23515,4,2.3925,1.79,4.95,0.7825828489642217,2.08,144.75,289.5,579.0
23516,4,3.848181818181818,3.29,6.95,0.5787045385320108,3.75,74.0,148.0,296.0
23517,4,3.4480952380952385,2.49,6.95,1.2027587336737866,2.89,83.5,167.0,334.0
23518,4,3.0913333333333335,2.49,6.95,0.8501272632002597,2.89,88.75,177.5,355.0
23519,3,4.484583333333333,3.29,7.46,1.5644556746584464,3.75,74.66666666666667,112.0,224.0
23520,3,3.9675,3.29,7.46,0.9197825830053533,3.75,41.75,83.5,167.0
23521,5,4.204090909090909,1.12,5.79,1.658765747625875,5.79,137.66666666666666,413.0,413.0
23522,5,3.680625,1.25,5.79,1.6202507521985603,2.89,118.0,354.0,354.0
23523,4,3.930238095238095,2.66,7.46,1.023371968460359,3.75,118.0,354.0,354.0
23524,4,4.315,2.66,7.46,1.464792092078556,3.75,158.33333333333334,475.0,475.0
23525,5,4.156296296296296,2.65,7.46,1.3080235649257692,3.75,192.0,576.0,576.0
23526,6,8.217397260273973,3.88,14.95,3.2694858933191826,5.95,332.0,996.0,996.0
23527,4,3.9882,2.66,7.46,1.0522467507622895,3.75,137.66666666666666,413.0,413.0
23528,4,4.7792,2.66,7.46,1.7927653249112336,3.75,159.66666666666666,479.0,479.0
23529,4,4.338648648648649,2.66,7.46,1.5591613881296043,3.75,212.33333333333334,637.0,637.0
23530,6,5.577586206896552,3.57,10.79,2.0741683486188363,4.95,352.0,1056.0,1056.0
23531,5,7.661681415929204,4.76,14.13,2.496429558480495,6.95,325.3333333333333,976.0,976.0
23532,5,5.301612903225807,1.95,10.79,2.328328580440188,4.95,70.0,210.0,210.0
23533,5,6.166944444444445,1.95,12.46,2.923481114253489,5.95,71.66666666666667,215.0,215.0
23534,5,7.526882129277567,3.88,14.95,2.89455691037981,5.95,460.0,1380.0,1380.0
23535,6,7.44,3.88,14.95,2.8683783649380095,5.95,441.0,1323.0,1323.0
23536,7,6.784883720930233,3.88,16.09,2.4612391638388633,5.95,207.33333333333334,622.0,622.0
23537,3,6.9405882352941175,4.15,10.79,2.894426138943053,4.95,37.0,111.0,111.0
23538,5,5.7790625,3.58,12.46,2.38179433495679,4.95,110.33333333333333,331.0,331.0
23539,5,6.594047619047619,3.88,12.46,2.2294832164228704,5.95,82.33333333333333,247.0,247.0
23540,5,8.424285714285714,2.55,14.13,3.966307552925719,6.95,50.0,150.0,150.0
23541,5,9.702483660130719,6.67,16.63,3.2179415374145766,8.25,290.0,870.0,870.0
23542,4,9.725434782608696,6.67,16.63,3.4482129192321187,8.25,166.66666666666666,500.0,500.0
23543,5,8.530952380952382,4.15,16.63,2.530416704741276,8.25,412.0,1236.0,1236.0
23544,4,7.557619047619048,3.95,8.25,1.4276305711279256,8.25,54.333333333333336,163.0,163.0
23545,2,0.41905882352941176,0.34,0.42,0.008677218312746248,0.42,413.3333333333333,1240.0,2480.0
23546,1,0.42,0.42,0.42,0.0,0.42,541.6666666666666,1625.0,3250.0
23547,1,0.42,0.42,0.42,0.0,0.42,262.5,787.5,1575.0
23548,1,0.42,0.42,0.42,0.0,0.42,179.16666666666666,537.5,1075.0
23549,1,0.42,0.42,0.42,0.0,0.42,217.5,652.5,1305.0
23550,2,0.41875,0.34,0.42,0.01,0.42,309.1666666666667,927.5,1855.0
23551,3,0.5168115942028985,0.39,1.0,0.2037638016721628,0.39,460.0,920.0,1840.0
23552,4,2.2640650406504066,1.79,4.13,0.6194641224588617,2.08,931.5,1863.0,1863.0
23553,3,13.30220588235294,10.95,24.96,3.333480474876491,12.5,189.33333333333334,568.0,568.0
23554,3,13.047017543859647,10.95,24.96,2.8607840863952725,12.5,140.66666666666666,422.0,422.0
23555,3,12.897450980392156,10.95,24.96,2.488591443477418,12.5,140.33333333333334,421.0,421.0
23556,3,12.615925925925925,10.95,24.96,1.7598022171443322,12.5,145.0,435.0,435.0
23557,3,13.181875,10.95,24.96,3.11308211294458,12.5,116.66666666666667,350.0,350.0
23558,4,13.125384615384615,10.95,24.96,2.979238263966842,12.5,138.33333333333334,415.0,415.0
23559,3,2.8688709677419357,1.79,4.13,1.0069709950347785,2.08,162.25,324.5,649.0
23560,3,3.543846153846154,2.49,5.79,1.2570539429096173,2.89,86.0,172.0,172.0
23561,3,3.40875,2.49,5.79,1.1855905701379377,2.89,85.0,170.0,170.0
23562,3,3.2853488372093027,2.49,5.79,1.0223580326108137,2.89,125.5,251.0,251.0
23564,3,1.7567105263157894,1.04,2.46,0.6042281868254625,1.25,214.66666666666666,644.0,644.0
23565,2,1.8270769230769233,1.25,2.46,0.6090585026213694,1.25,135.0,405.0,405.0
23566,3,1.7635714285714283,1.04,2.46,0.6075858665225309,1.25,292.3333333333333,877.0,877.0
23567,2,1.8084615384615386,1.25,2.46,0.6110928022448519,1.25,70.0,210.0,210.0
23568,3,1.7353061224489796,1.04,2.46,0.6094673290423926,1.25,209.66666666666666,629.0,629.0
23569,3,5.301675126903554,4.15,10.79,1.4025180474813237,4.95,317.3333333333333,952.0,952.0
23570,3,1.431118881118881,1.25,2.95,0.4391460691253165,1.25,924.0,2772.0,2772.0
23571,4,1.8921374045801527,1.45,3.95,0.5939813168799447,1.65,947.0,2841.0,2841.0
23574,1,7.5,7.5,7.5,0.0,7.5,2.0,6.0,12.0
23575,3,2.5823529411764703,1.65,4.13,1.0153132337199415,1.95,89.5,179.0,179.0
23576,3,2.4010526315789473,1.65,4.13,0.9061077719854007,1.95,99.0,198.0,198.0
23578,2,2.417142857142857,1.95,4.13,0.9282773837053777,1.95,30.0,60.0,60.0
23579,3,2.6265714285714283,1.65,4.13,1.0339130207390665,1.95,56.333333333333336,169.0,169.0
23580,2,2.2116,1.95,4.13,0.7230242042974772,1.95,58.0,116.0,116.0
23581,5,2.253438395415473,1.75,4.95,0.6205523909396097,2.08,1632.6666666666667,4898.0,4898.0
23582,5,2.2121509433962263,1.75,4.95,0.5508941559584585,2.08,1560.3333333333333,4681.0,4681.0
23583,3,1.8015915915915914,1.45,4.13,0.605760640172418,1.65,1125.0,3375.0,3375.0
23597,3,3.17875,2.55,5.79,0.8614007721859672,2.95,121.5,243.0,243.0
23598,3,3.2351063829787234,2.55,5.79,0.8947622281692338,2.95,213.5,427.0,427.0
23601,1,2.49,2.49,2.49,0.0,2.49,4.0,4.0,8.0
23602,1,2.91,2.91,2.91,0.0,2.91,1.0,1.0,1.0
23603,1,2.4899999999999998,2.49,2.49,0.0,2.49,6.666666666666667,20.0,20.0
23604,1,1.66,1.66,1.66,0.0,1.66,4.0,4.0,4.0
23605,1,2.91,2.91,2.91,0.0,2.91,4.0,4.0,4.0
23607,1,1.66,1.66,1.66,0.0,1.66,2.6666666666666665,4.0,8.0
23608,1,2.91,2.91,2.91,0.0,2.91,2.0,4.0,4.0
23609,1,2.91,2.91,2.91,0.0,2.91,1.0,1.0,1.0
23610,1,2.08,2.08,2.08,0.0,2.08,1.5,1.5,3.0
23611,1,2.49,2.49,2.49,0.0,2.49,10.0,20.0,40.0
23612,1,1.66,1.66,1.66,0.0,1.66,2.5,5.0,5.0
23613,1,2.49,2.49,2.49,0.0,2.49,5.5,5.5,11.0
23614,1,3.33,3.33,3.33,0.0,3.33,6.5,13.0,26.0
23615,1,2.49,2.49,2.49,0.0,2.49,1.3333333333333333,4.0,4.0
23616,1,2.4899999999999998,2.49,2.49,0.0,2.49,4.0,8.0,8.0
23617,1,2.91,2.91,2.91,0.0,2.91,2.0,2.0,2.0
23619,1,2.49,2.49,2.49,0.0,2.49,2.0,4.0,4.0
23620,1,2.4899999999999998,2.49,2.49,0.0,2.49,3.3333333333333335,5.0,10.0
23621,1,2.49,2.49,2.49,0.0,2.49,3.0,6.0,6.0
23623,1,2.91,2.91,2.91,0.0,2.91,2.6666666666666665,4.0,8.0
23624,1,2.49,2.49,2.49,0.0,2.49,1.3333333333333333,2.0,4.0
23625,1,4.99,4.99,4.99,0.0,4.99,2.25,4.5,9.0
23626,1,2.49,2.49,2.49,0.0,2.49,14.333333333333334,43.0,43.0
23627,1,2.49,2.49,2.49,0.0,2.49,7.0,7.0,7.0
23628,1,2.91,2.91,2.91,0.0,2.91,1.0,1.0,1.0
23629,1,2.49,2.49,2.49,0.0,2.49,8.0,12.0,24.0
23630,2,2.8233333333333337,2.49,2.99,0.2886751345948129,2.99,0.5,0.5,1.0
23632,1,2.08,2.08,2.08,0.0,2.08,5.0,7.5,15.0
23633,1,2.49,2.49,2.49,0.0,2.49,1.5,3.0,3.0
23634,1,2.91,2.91,2.91,0.0,2.91,1.25,2.5,5.0
23635,1,4.16,4.16,4.16,0.0,4.16,1.0,3.0,3.0
23636,1,2.91,2.91,2.91,0.0,2.91,3.0,9.0,9.0
23637,1,2.49,2.49,2.49,0.0,2.49,2.75,5.5,11.0
23638,1,2.91,2.91,2.91,0.0,2.91,1.0,1.0,2.0
23639,1,3.33,3.33,3.33,0.0,3.33,1.3333333333333333,2.0,4.0
23640,1,2.49,2.49,2.49,0.0,2.49,3.0,4.5,9.0
23643,1,3.33,3.33,3.33,0.0,3.33,1.0,1.0,1.0
23644,1,3.3299999999999996,3.33,3.33,0.0,3.33,1.25,2.5,5.0
23645,1,2.49,2.49,2.49,0.0,2.49,3.0,9.0,9.0
23646,1,2.49,2.49,2.49,0.0,2.49,2.6666666666666665,4.0,8.0
23649,1,2.49,2.49,2.49,0.0,2.49,2.0,2.0,2.0
23650,1,2.49,2.49,2.49,0.0,2.49,1.3333333333333333,2.0,4.0
23652,1,2.91,2.91,2.91,0.0,2.91,2.0,2.0,2.0
23654,1,2.49,2.49,2.49,0.0,2.49,1.6666666666666667,5.0,5.0
23660,2,2.1891304347826086,1.65,4.13,1.0342314937230908,1.65,96.66666666666667,290.0,290.0
23661,2,2.1721052631578943,1.65,4.13,1.0246242762784405,1.65,66.33333333333333,199.0,199.0
23664,1,1.65,1.65,1.65,0.0,1.65,1.0,1.0,1.0
23681,3,1.8662406015037591,1.45,4.13,0.7166088082745043,1.65,788.0,1576.0,1576.0
23691,2,0.4184210526315789,0.36,0.42,0.009733285267845747,0.42,587.5,1175.0,1175.0
23692,1,0.42,0.42,0.42,0.0,0.42,50.0,50.0,50.0
23694,3,0.5885365853658536,0.36,0.83,0.20595583234773612,0.42,188.0,376.0,376.0
23695,3,0.5042105263157894,0.36,0.83,0.17009395899683813,0.42,370.5,741.0,741.0
23697,3,0.5208333333333334,0.36,0.83,0.18130282481449173,0.42,228.0,456.0,456.0
30086C,1,1.7,1.7,1.7,0.0,1.7,1.0,1.0,1.0
35001B,2,3.412857142857143,2.95,3.49,0.20410081542498276,3.49,5.0,7.5,7.5
35001C,1,3.39,3.39,3.39,0.0,3.39,-3.0,-3.0,-3.0
35001G,8,4.189626168224299,1.25,8.65,1.4290635046913907,4.25,30.608695652173914,78.22222222222223,234.66666666666666
35001P,1,3.49,3.49,3.49,0.0,3.49,0.5,0.5,0.5
35001W,8,4.06766497461929,1.5,8.65,1.3981776147140144,3.49,66.3076923076923,172.4,431.0
35004B,9,6.510398671096346,1.95,13.0,3.1685543244827326,5.45,55.24,153.44444444444446,460.3333333333333
35004C,5,7.533860103626943,1.0,13.0,3.5842379865202223,5.45,184.1875,491.1666666666667,982.3333333333334
35004G,7,6.07280487804878,1.95,13.0,3.09911906017044,6.35,15.26086956521739,39.0,117.0
35004P,6,6.8058139534883715,1.95,13.0,3.1093286923295067,5.45,13.333333333333334,24.0,60.0
35004S,4,6.8751612903225805,1.95,13.0,4.088967164592825,6.35,45.0,45.0,67.5
35004c,2,12.731200000000001,12.72,13.0,0.055999999999999224,12.72,3.857142857142857,6.75,13.5
35004p,1,12.72,12.72,12.72,0.0,12.72,1.0,1.0,1.0
35004s,1,13.0,13.0,13.0,0.0,13.0,1.0,1.0,1.0
35015,2,0.09128205128205129,0.06,1.28,0.19535634764220633,0.06,207.2,414.4,1036.0
35051B,1,0.42,0.42,0.42,0.0,0.42,14.0,14.0,14.0
35071,2,2.084285714285714,0.85,5.17,2.1079441575688316,0.85,50.0,50.0,50.0
35085E,2,1.1666666666666667,0.5,1.25,0.25,1.25,7.8,9.75,19.5
35095A,5,0.6371686746987951,0.29,0.86,0.21054862358031756,0.42,72.36,201.0,603.0
35095B,5,0.6162146892655367,0.29,0.86,0.21152535633797792,0.42,78.08,216.88888888888889,650.6666666666666
35096A,4,0.6742,0.29,0.86,0.21591844643337935,0.42,191.25,382.5,382.5
35096B,3,0.46759999999999996,0.29,0.86,0.15014659503298766,0.42,73.25,146.5,146.5
35160,3,0.8171428571428571,0.67,0.85,0.06116190988498659,0.85,198.1818181818182,436.0,1090.0
35233,1,3.75,3.75,3.75,0.0,3.75,2.0,3.3333333333333335,5.0
35240,1,8.49,8.49,8.49,0.0,8.49,7.0,16.333333333333332,49.0
35241,6,6.013455882352941,4.13,10.17,2.2010900931218638,4.95,16.5,42.42857142857143,99.0
35265,3,3.453125,1.0,6.95,2.446117246440435,1.95,2.1,3.5,10.5
35271S,3,0.23399999999999999,0.19,0.84,0.15160197193551556,0.19,70.0,105.0,210.0
35400,5,10.303952991452991,4.0,17.35,3.143854406430858,8.95,79.05882352941177,192.0,448.0
35443,1,0.85,0.85,0.85,0.0,0.85,1.6,2.2857142857142856,5.333333333333333
35471A,4,1.6051724137931036,0.65,2.57,0.6405736202428902,1.25,33.0,79.2,198.0
35471D,6,1.2321787709497207,0.39,2.57,0.8054824407454113,1.25,89.56,248.77777777777777,746.3333333333334
35537,1,0.42,0.42,0.42,0.0,0.42,4.333333333333333,4.333333333333333,6.5
35591T,1,1.25,1.25,1.25,0.0,1.25,2.8333333333333335,5.666666666666667,8.5
35594,3,0.984,0.42,1.7,0.6315987041444299,0.42,14.1,28.2,70.5
35596,1,0.85,0.85,0.85,0.0,0.85,29.0,29.0,29.0
35597A,1,1.25,1.25,1.25,0.0,1.25,3.3333333333333335,5.0,10.0
35597B,2,1.5514285714285714,1.25,3.36,0.7975050380494694,1.25,13.0,26.0,39.0
35597D,2,0.5825,0.38,0.65,0.12498571346929445,0.65,11.6,19.333333333333332,19.333333333333332
35598A,1,2.9500000000000006,2.95,2.95,0.0,2.95,5.0,5.0,5.0
35598B,5,2.5542105263157895,0.65,6.91,2.1507830362853744,0.65,71.61538461538461,133.0,310.3333333333333
35598C,1,2.9500000000000006,2.95,2.95,0.0,2.95,1.5,1.5,1.5
35598D,5,1.62875,0.65,2.57,0.8926318536852648,0.65,86.3,191.77777777777777,575.3333333333334
35599B,6,5.7886274509803926,1.95,17.35,3.653402808127154,1.95,24.363636363636363,53.6,89.33333333333333
35599D,5,4.718461538461539,1.95,6.04,1.6001048322639688,5.91,25.0,50.0,133.33333333333334
35600D,3,7.084615384615384,2.95,21.7,5.585150871409855,2.95,23.5,47.0,70.5
35603B,2,0.98,0.42,2.1,0.9699484522385714,0.42,13.0,13.0,13.0
35603C,2,0.6888,0.42,2.1,0.6285984409780222,0.42,16.6,27.666666666666668,41.5
35607A,3,0.33129032258064517,0.19,1.66,0.43880703378959846,0.19,55.4,92.33333333333333,184.66666666666666
35607B,2,0.2788235294117647,0.19,1.7,0.3662287938048628,0.19,31.2,44.57142857142857,104.0
35609A,4,0.8216666666666667,0.19,2.57,1.0360445964325578,0.19,63.857142857142854,111.75,223.5
35610A,4,1.5366666666666664,0.42,2.57,0.7918256618649578,1.25,28.6,47.666666666666664,71.5
35610B,2,1.1314285714285715,0.42,1.25,0.3014033112690636,1.25,29.833333333333332,59.666666666666664,89.5
35610C,4,1.46875,0.42,2.57,0.720722603661472,1.25,18.8,31.333333333333332,47.0
35611B,2,2.23,0.38,7.78,3.6999999999999997,0.38,31.0,31.0,31.0
35631B,1,0.19,0.19,0.19,0.0,0.19,-1.0,-1.0,-1.0
35633B,1,0.19000000000000003,0.19,0.19,0.0,0.19,32.5,43.333333333333336,65.0
35637A,4,6.161851851851852,1.95,19.53,5.867717268231503,1.95,27.5,61.111111111111114,183.33333333333334
35637C,5,6.51,1.95,19.53,5.960857507290559,5.95,7.6923076923076925,12.5,50.0
35638A,2,3.9499999999999997,1.95,5.95,2.1908902300206647,1.95,6.5,9.75,19.5
35638B,4,6.6036363636363635,1.95,19.96,6.673026708664177,1.95,13.11111111111111,19.666666666666668,39.333333333333336
35644,1,1.95,1.95,1.95,0.0,1.95,5.25,7.0,21.0
35645,3,5.501764705882353,4.25,8.65,1.968787460385484,4.25,5.083333333333333,8.714285714285714,20.333333333333332
35646,5,2.324245283018868,1.25,8.47,1.3800103161196244,1.25,37.76470588235294,71.33333333333333,214.0
35647,4,1.7655999999999998,0.5,2.57,0.6448197736891607,1.25,40.214285714285715,93.83333333333333,187.66666666666666
35648,9,1.7530405405405405,0.83,6.04,1.3330103310038417,1.63,56.44444444444444,112.88888888888889,338.6666666666667
35649,6,3.0605555555555557,0.6,6.91,1.1864286295777595,2.46,114.125,228.25,608.6666666666666
35650,1,4.95,4.95,4.95,0.0,4.95,1.0,1.0,1.5
35651,5,3.3950769230769233,1.65,16.13,3.2928839578119646,1.65,34.38461538461539,63.857142857142854,149.0
35652,2,3.625,0.5,6.75,4.419417382415922,0.5,9.0,9.0,9.0
35653,5,3.7116814159292035,2.46,6.04,1.433977922881752,2.95,15.55,38.875,103.66666666666667
35654,1,4.95,4.95,4.95,0.0,4.95,2.4,4.0,12.0
35751C,2,0.47,0.19,0.75,0.3959797974644666,0.19,31.0,31.0,31.0
35751D,1,0.19,0.19,0.19,0.0,0.19,28.0,28.0,28.0
35793,3,3.776875,0.85,6.04,2.214153619331775,6.04,108.0,108.0,108.0
35809A,9,2.4808426966292134,0.83,4.3,1.2912254364200795,2.1,59.8421052631579,162.42857142857142,379.0
35809B,4,2.5727272727272728,0.83,4.21,0.9659071925115035,2.1,10.4,20.8,34.666666666666664
35809a,2,4.154,4.13,4.21,0.03864367132317193,4.13,1.4285714285714286,3.3333333333333335,5.0
35810A,8,2.344277456647399,0.83,4.3,1.3463707346523757,2.1,52.34782608695652,133.77777777777777,401.3333333333333
35810B,6,2.2398571428571428,0.83,4.21,1.2011148117021408,2.1,15.6,39.0,104.0
35811A,5,2.904235294117647,0.85,4.3,1.206903136988561,2.1,39.27272727272727,86.4,216.0
35815B,2,1.6866666666666665,0.38,4.3,2.263213055223333,0.38,95.0,95.0,95.0
35815P,2,1.1171428571428572,0.38,2.1,0.91937867217874,0.38,33.6,42.0,84.0
35816B,3,1.4000000000000001,0.38,2.57,1.1026785569693462,0.38,46.333333333333336,46.333333333333336,69.5
